Values
10767, 
13283, 
13309, 
12598, 
12875, 
13128, 
13176, 
13564, 
13686, 
13975, 
14700, 
15028, 
15982, 
16896, 
18257, 
20229, 
23380, 
28906, 
42820, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
56837, 
46959, 
40306, 
35966, 
32875, 
31099, 
29871, 
28892, 
28045, 
27686, 
27070, 
26670, 
26605, 
26543, 
26786, 
26969, 
27290, 
27852, 
28347, 
28600, 
28884, 
28454, 
27948, 
27614, 
26878, 
26837, 
26161, 
25531, 
25605, 
24511, 
24446, 
24133, 
23547, 
23649, 
23255, 
23018, 
22959, 
22266, 
22225, 
22491, 
22023, 
22322, 
21869, 
21525, 
21585, 
21546, 
21303, 
21404, 
21465, 
21649, 
21630, 
21642, 
21950, 
21549, 
21946, 
21625, 
21423, 
21813, 
21609, 
21500, 
21458, 
21203, 
21367, 
21404, 
21420, 
21775, 
21542, 
21403, 
21606, 
21486, 
21625, 
21614, 
21459, 
21814, 
21803, 
21701, 
21639, 
21451, 
21474, 
21649, 
21311, 
21585, 
21163, 
21243, 
21079, 
20566, 
20370, 
20327, 
19779, 
19791, 
19686, 
19313, 
19452, 
19285, 
19015, 
18919, 
18456, 
18450, 
18003, 
17819, 
17532, 
17164, 
17048, 
16740, 
16244, 
16292, 
16092, 
15832, 
15603, 
15089, 
15121, 
14894, 
14561, 
14595, 
14201, 
14051, 
13869, 
13763, 
13713, 
13497, 
13238, 
13234, 
12965, 
12914, 
12910, 
12575, 
12600, 
12517, 
12257, 
12317, 
12280, 
12014, 
12333, 
12042, 
11861, 
11889, 
11759, 
11882, 
11730, 
11494, 
11834, 
11586, 
11605, 
11582, 
11271, 
11417, 
11196, 
11438, 
11450, 
11207, 
11220, 
11347, 
11261, 
11340, 
11196, 
11087, 
11380, 
11059, 
11119, 
11067, 
10919, 
11115, 
10991, 
10858, 
11091, 
10648, 
10739, 
10923, 
10692, 
10874, 
10830, 
10902, 
10908, 
10898, 
10900, 
10901, 
10741, 
10918, 
10928, 
10802, 
10862, 
10929, 
10823, 
10825, 
10710, 
10758, 
10725, 
10657, 
10930, 
10840, 
10695, 
10788, 
10634, 
10678, 
10825, 
10723, 
10828, 
10599, 
10598, 
10722, 
10423, 
10850, 
10627, 
10594, 
10758, 
10552, 
10723, 
10806, 
10485, 
10736, 
10854, 
10583, 
10735, 
10729, 
10640, 
10779, 
10635, 
10822, 
10595, 
10502, 
10666, 
10622, 
10518, 
10672, 
10443, 
10547, 
10661, 
10460, 
10720, 
10667, 
10656, 
10852, 
10623, 
10712, 
10786, 
10455, 
10698, 
10525, 
10606, 
10763, 
10604, 
10656, 
10709, 
10463, 
10744, 
10663, 
10660, 
10635, 
10484, 
10757, 
0, 
