Values
27000, 
13288, 
13289, 
24131, 
24291, 
24120, 
23759, 
23907, 
23365, 
23294, 
23364, 
23092, 
23022, 
22714, 
22349, 
21816, 
21421, 
20938, 
20857, 
20462, 
20074, 
19770, 
19231, 
19538, 
18635, 
18678, 
18790, 
18192, 
18148, 
17977, 
17725, 
18012, 
17916, 
18041, 
18048, 
17772, 
17993, 
18020, 
18389, 
18304, 
18447, 
18435, 
18574, 
18537, 
18780, 
18904, 
18598, 
19084, 
18988, 
19204, 
19384, 
19936, 
20407, 
20774, 
21209, 
22499, 
23122, 
23547, 
24392, 
24344, 
24852, 
25001, 
25033, 
25474, 
25647, 
25492, 
25753, 
25416, 
25933, 
26549, 
25912, 
26552, 
26966, 
26368, 
27071, 
27198, 
26708, 
26829, 
27330, 
27756, 
27482, 
27021, 
27223, 
27692, 
28429, 
28643, 
28086, 
28616, 
28678, 
29093, 
29863, 
30008, 
30963, 
31123, 
31484, 
32167, 
32393, 
32824, 
33547, 
33845, 
34825, 
35766, 
36788, 
37901, 
39449, 
40941, 
42686, 
44821, 
47288, 
50704, 
54527, 
60822, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
58597, 
52101, 
47363, 
43561, 
39756, 
37236, 
34663, 
33192, 
31483, 
29921, 
28961, 
27640, 
26686, 
25724, 
25230, 
24359, 
23912, 
23371, 
22742, 
22404, 
21968, 
21504, 
21301, 
21033, 
20798, 
20281, 
19974, 
19997, 
19543, 
19436, 
19116, 
19104, 
18868, 
18672, 
18465, 
18772, 
18277, 
18331, 
18095, 
17883, 
18059, 
17659, 
17658, 
17513, 
17365, 
17475, 
17339, 
17223, 
17419, 
16817, 
16813, 
17016, 
16786, 
17089, 
17000, 
16929, 
17018, 
16876, 
16951, 
17224, 
17000, 
17431, 
17321, 
17500, 
18058, 
18299, 
18423, 
18924, 
19265, 
19750, 
20425, 
21016, 
21766, 
22405, 
23172, 
24151, 
24995, 
25965, 
27019, 
27924, 
29620, 
31304, 
32543, 
34705, 
36030, 
38419, 
40259, 
42081, 
44666, 
46565, 
49125, 
50950, 
53222, 
55906, 
57630, 
59060, 
60414, 
60931, 
60643, 
61576, 
60848, 
60567, 
59412, 
57710, 
57194, 
56709, 
55250, 
54773, 
53525, 
53136, 
52375, 
51481, 
51005, 
50152, 
49304, 
48537, 
47429, 
46521, 
45126, 
43928, 
43281, 
41840, 
40549, 
39425, 
38386, 
37363, 
36093, 
34639, 
34072, 
32543, 
31442, 
29976, 
28848, 
27800, 
0, 
