Values
13073, 
13278, 
13322, 
24638, 
24771, 
24665, 
24346, 
24229, 
23799, 
23720, 
23655, 
23355, 
23559, 
23446, 
23259, 
24090, 
24573, 
22421, 
22677, 
22481, 
22577, 
22120, 
21621, 
22321, 
21739, 
21725, 
21638, 
21371, 
21056, 
20999, 
20662, 
20872, 
20864, 
21099, 
21078, 
20843, 
21295, 
21267, 
21303, 
21462, 
21323, 
21578, 
21634, 
22840, 
23961, 
22074, 
21801, 
22024, 
22284, 
22229, 
22425, 
22457, 
22890, 
23379, 
24196, 
25017, 
25422, 
25789, 
26173, 
25961, 
26069, 
25914, 
25703, 
25852, 
25725, 
25929, 
26348, 
26062, 
27023, 
27518, 
27465, 
29277, 
30971, 
29264, 
29679, 
30454, 
30494, 
31131, 
31575, 
32021, 
32682, 
33481, 
34210, 
34554, 
35067, 
36675, 
38131, 
40519, 
42899, 
46161, 
50738, 
55958, 
63788, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
60568, 
52970, 
47066, 
42374, 
38400, 
35558, 
32407, 
29984, 
27957, 
25735, 
24222, 
22771, 
21874, 
21275, 
21175, 
21908, 
20047, 
19183, 
18991, 
18555, 
18130, 
18094, 
17498, 
17590, 
17446, 
17296, 
17140, 
16983, 
16358, 
16441, 
16032, 
15853, 
15821, 
15492, 
15686, 
15263, 
15242, 
15368, 
15070, 
14969, 
15029, 
14618, 
15273, 
15399, 
14779, 
14563, 
14386, 
14457, 
14500, 
14316, 
14417, 
14312, 
14168, 
14330, 
14046, 
13965, 
14152, 
13995, 
14131, 
14084, 
13923, 
14216, 
13883, 
14001, 
14237, 
14105, 
14526, 
14450, 
14586, 
14715, 
15127, 
15947, 
15268, 
15064, 
15479, 
15317, 
15555, 
16143, 
16395, 
16872, 
17183, 
17541, 
18009, 
18369, 
18920, 
19644, 
19927, 
20615, 
21892, 
22803, 
23776, 
24987, 
26057, 
26891, 
27597, 
27672, 
28157, 
27655, 
28493, 
29339, 
27229, 
26235, 
25212, 
24460, 
23486, 
22369, 
21645, 
20946, 
20057, 
19606, 
19019, 
18551, 
18160, 
17405, 
17419, 
16769, 
16196, 
16285, 
16050, 
15805, 
15652, 
15276, 
15274, 
15201, 
14799, 
15064, 
15022, 
15564, 
15623, 
14594, 
14429, 
14258, 
13932, 
14216, 
13888, 
13868, 
13847, 
13644, 
13575, 
13477, 
13373, 
13522, 
13368, 
13310, 
13147, 
13002, 
13279, 
0, 
