Values
10765, 
13300, 
13313, 
12437, 
12524, 
12615, 
12407, 
12625, 
12404, 
12406, 
12604, 
12413, 
12489, 
12536, 
12448, 
12443, 
12308, 
12334, 
12532, 
12326, 
12526, 
12429, 
12149, 
12676, 
12221, 
12384, 
12592, 
12253, 
12400, 
12259, 
11984, 
12464, 
12371, 
12468, 
12554, 
12314, 
12568, 
12670, 
12662, 
12691, 
12830, 
13013, 
13130, 
13231, 
13333, 
13464, 
13384, 
13681, 
13900, 
13976, 
14366, 
14510, 
15038, 
15524, 
16120, 
17049, 
18146, 
18721, 
19904, 
20645, 
21845, 
23941, 
26911, 
31596, 
38036, 
47190, 
60121, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
64245, 
58094, 
53223, 
48546, 
45187, 
41928, 
38990, 
36839, 
33927, 
31586, 
30050, 
28266, 
27368, 
26306, 
25416, 
24579, 
24118, 
23058, 
22282, 
21819, 
21451, 
20923, 
20215, 
19840, 
19360, 
18888, 
18701, 
17959, 
17672, 
16972, 
16908, 
16705, 
15992, 
15741, 
15600, 
14941, 
15026, 
14638, 
14445, 
14213, 
14008, 
14117, 
13913, 
13537, 
13581, 
13397, 
13218, 
13206, 
12865, 
12854, 
12906, 
12710, 
12620, 
12630, 
12442, 
12606, 
12441, 
12238, 
12301, 
12126, 
12155, 
11950, 
11951, 
12161, 
11783, 
11822, 
11946, 
11518, 
11833, 
11402, 
11634, 
11736, 
11485, 
11594, 
11705, 
11514, 
11609, 
11469, 
11449, 
11637, 
11382, 
11347, 
11418, 
11286, 
11371, 
11200, 
11240, 
11458, 
10987, 
10987, 
11224, 
10932, 
11129, 
11039, 
11227, 
11227, 
11039, 
11228, 
11145, 
11055, 
11173, 
11040, 
11056, 
11168, 
11091, 
11095, 
11087, 
11039, 
11007, 
10975, 
11023, 
11062, 
10975, 
10943, 
11114, 
10826, 
10858, 
11014, 
10905, 
11015, 
10916, 
10835, 
10896, 
10733, 
11021, 
10774, 
10744, 
10959, 
10724, 
10770, 
10976, 
10640, 
10947, 
10955, 
10754, 
10879, 
10907, 
10818, 
11056, 
10783, 
10986, 
10778, 
10670, 
10743, 
10782, 
10666, 
10759, 
10640, 
10728, 
10804, 
10675, 
10855, 
10704, 
10842, 
10955, 
10769, 
10891, 
10843, 
10696, 
10954, 
10652, 
10731, 
10869, 
10807, 
10762, 
10786, 
10539, 
10815, 
10715, 
10782, 
10771, 
10544, 
10851, 
0, 
