Values
16802, 
13294, 
13304, 
13879, 
14042, 
14035, 
13713, 
13868, 
13659, 
13612, 
13851, 
13639, 
13624, 
13549, 
13468, 
13463, 
13200, 
13138, 
13311, 
13086, 
12950, 
12922, 
12644, 
12910, 
12480, 
12425, 
12594, 
12318, 
12236, 
12105, 
11814, 
12133, 
12017, 
12057, 
12147, 
11970, 
11955, 
12011, 
12091, 
12114, 
12223, 
12142, 
12242, 
12216, 
12314, 
12377, 
12169, 
12421, 
12381, 
12379, 
12558, 
12539, 
12877, 
12991, 
13090, 
13608, 
13763, 
13737, 
14061, 
13742, 
13757, 
13709, 
13602, 
13735, 
13437, 
13541, 
13674, 
13544, 
13724, 
13949, 
13789, 
14132, 
13956, 
13911, 
14418, 
14220, 
14189, 
14426, 
14318, 
14757, 
14638, 
14406, 
14678, 
14726, 
14715, 
14843, 
14746, 
14901, 
15110, 
15065, 
15372, 
15354, 
15636, 
15673, 
15686, 
16025, 
15939, 
16064, 
16248, 
16120, 
16413, 
16801, 
16809, 
17254, 
17393, 
17652, 
18168, 
18232, 
18825, 
19583, 
20378, 
21650, 
22971, 
24802, 
28600, 
35159, 
46201, 
65078, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
58089, 
47669, 
40178, 
34447, 
30057, 
27107, 
24863, 
22987, 
21662, 
20940, 
20229, 
19511, 
19306, 
18896, 
18685, 
18589, 
18632, 
18732, 
19156, 
19467, 
19879, 
20022, 
19754, 
19879, 
19595, 
19400, 
19671, 
19782, 
20159, 
20383, 
20998, 
21066, 
21139, 
21112, 
20992, 
20662, 
20739, 
20139, 
20436, 
20512, 
20394, 
20191, 
20716, 
20247, 
20400, 
20108, 
20095, 
20278, 
19707, 
19643, 
19780, 
19357, 
19240, 
19345, 
19144, 
19551, 
19097, 
19211, 
19176, 
19120, 
19084, 
19164, 
19244, 
18956, 
18872, 
18856, 
18813, 
18669, 
18672, 
18451, 
18689, 
18744, 
18681, 
18717, 
18909, 
18749, 
19056, 
19249, 
19216, 
19503, 
19405, 
19868, 
19904, 
19959, 
19895, 
20071, 
20196, 
20598, 
20486, 
20895, 
21036, 
21134, 
21658, 
21834, 
22115, 
22353, 
22654, 
22991, 
23515, 
23420, 
24274, 
24410, 
24253, 
24465, 
24745, 
24518, 
24841, 
24293, 
24306, 
24080, 
23471, 
23581, 
23279, 
23045, 
23046, 
22694, 
22533, 
22366, 
22446, 
22370, 
22122, 
21897, 
22148, 
21625, 
21459, 
21307, 
20875, 
20944, 
20806, 
20177, 
20014, 
19766, 
19460, 
19293, 
18941, 
18840, 
18287, 
18076, 
17675, 
17177, 
17281, 
0, 
