Values
12894, 
13277, 
13314, 
11758, 
11975, 
12019, 
11915, 
12096, 
11859, 
11862, 
12167, 
11983, 
11991, 
12007, 
12068, 
12093, 
12130, 
12092, 
12144, 
12065, 
12292, 
12248, 
12154, 
12639, 
12286, 
12388, 
12517, 
12276, 
12468, 
12506, 
12444, 
12696, 
12763, 
12943, 
13270, 
13158, 
13673, 
14066, 
14643, 
15620, 
17362, 
20079, 
24629, 
31958, 
42811, 
59586, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
64327, 
63844, 
62523, 
61780, 
61752, 
61292, 
61587, 
60948, 
61204, 
61753, 
61291, 
61100, 
60169, 
59048, 
58170, 
58121, 
57317, 
56561, 
56091, 
54737, 
54585, 
53656, 
52454, 
50823, 
50416, 
49814, 
48260, 
46373, 
44978, 
43600, 
42852, 
42098, 
41084, 
40728, 
40179, 
39652, 
39418, 
38568, 
37778, 
36960, 
36457, 
36659, 
36899, 
36772, 
37000, 
37349, 
36969, 
37334, 
37573, 
37637, 
37752, 
37496, 
37604, 
37186, 
37090, 
36213, 
35854, 
35585, 
35166, 
34982, 
35286, 
34343, 
33813, 
33419, 
32810, 
32326, 
32329, 
31863, 
31601, 
31088, 
30888, 
30315, 
29561, 
29525, 
28735, 
28300, 
28285, 
28177, 
27879, 
28434, 
28349, 
27875, 
27752, 
27010, 
26733, 
25975, 
25241, 
25302, 
25310, 
25266, 
25181, 
25122, 
25620, 
24962, 
24666, 
24433, 
23790, 
23732, 
23086, 
23058, 
23011, 
22823, 
22688, 
22948, 
22470, 
22481, 
22149, 
21968, 
22062, 
21654, 
21558, 
21415, 
21022, 
21077, 
20998, 
20847, 
21286, 
20599, 
20683, 
21027, 
20955, 
21099, 
20911, 
21051, 
20997, 
20715, 
20806, 
20672, 
20371, 
20555, 
20094, 
20115, 
20119, 
19994, 
19932, 
20063, 
19685, 
19642, 
19547, 
19558, 
19365, 
19111, 
19227, 
19233, 
18849, 
18572, 
18585, 
18224, 
18405, 
18160, 
17868, 
17883, 
17361, 
17668, 
17388, 
17104, 
17269, 
17013, 
17057, 
16834, 
16533, 
16752, 
16588, 
16486, 
16456, 
16364, 
16116, 
16152, 
15883, 
15635, 
15500, 
15238, 
15273, 
15070, 
14887, 
14969, 
14570, 
14678, 
14638, 
14398, 
14605, 
14261, 
14309, 
14506, 
14325, 
14210, 
14104, 
13868, 
13837, 
13689, 
13704, 
13624, 
13457, 
13404, 
13179, 
13036, 
13208, 
13022, 
12933, 
12929, 
12594, 
12836, 
0, 
