Values
10810, 
13297, 
13292, 
14439, 
13959, 
13816, 
13301, 
13084, 
12558, 
12292, 
12380, 
11848, 
11910, 
11840, 
11896, 
11763, 
11653, 
11721, 
11846, 
11728, 
11864, 
11725, 
11448, 
11812, 
11395, 
11389, 
11629, 
11379, 
11430, 
11303, 
11124, 
11483, 
11417, 
11509, 
11674, 
11428, 
11561, 
11706, 
11682, 
11805, 
11853, 
11853, 
11821, 
11838, 
11995, 
12043, 
11802, 
12206, 
12334, 
12211, 
12542, 
12606, 
12942, 
12986, 
13230, 
13753, 
13828, 
13940, 
14173, 
13885, 
13896, 
13821, 
13642, 
13858, 
13564, 
13520, 
13733, 
13478, 
13644, 
13781, 
13396, 
13795, 
13617, 
13525, 
13949, 
13729, 
13838, 
14117, 
13857, 
14161, 
14117, 
13753, 
13884, 
13636, 
13782, 
13953, 
13842, 
14136, 
14129, 
14266, 
14589, 
14281, 
14307, 
14217, 
14108, 
14378, 
14154, 
14205, 
14484, 
14135, 
14253, 
14430, 
14141, 
14385, 
14405, 
14200, 
14586, 
14161, 
14285, 
14292, 
14197, 
14501, 
14413, 
14458, 
14381, 
14229, 
14228, 
14318, 
14230, 
14437, 
14284, 
14342, 
14377, 
14197, 
14221, 
14337, 
14029, 
14152, 
13956, 
13815, 
14105, 
14052, 
13761, 
14037, 
13880, 
14132, 
14042, 
13725, 
13858, 
13414, 
13579, 
13415, 
13122, 
13224, 
13060, 
13070, 
13111, 
12772, 
12778, 
12853, 
12542, 
12590, 
12632, 
12529, 
12407, 
12290, 
12334, 
12290, 
12078, 
12196, 
11902, 
11961, 
12068, 
11752, 
11882, 
11797, 
11674, 
11617, 
11729, 
11582, 
11720, 
11642, 
11592, 
11465, 
11414, 
11506, 
11351, 
11491, 
11545, 
11426, 
11381, 
11446, 
11225, 
11540, 
11139, 
11373, 
11355, 
11294, 
11175, 
11428, 
11310, 
11266, 
11258, 
11152, 
11306, 
11063, 
11174, 
11206, 
11120, 
11218, 
11134, 
11035, 
11368, 
10947, 
11111, 
11251, 
11035, 
11253, 
11203, 
11246, 
11266, 
11236, 
11170, 
11320, 
11168, 
11258, 
11083, 
11127, 
11293, 
11191, 
11152, 
11186, 
11039, 
11131, 
11136, 
11075, 
11302, 
11061, 
10955, 
11200, 
10966, 
11024, 
11086, 
11031, 
11179, 
11003, 
10952, 
11003, 
10853, 
11071, 
10935, 
10859, 
11071, 
10831, 
10831, 
11018, 
10761, 
11093, 
10972, 
10922, 
11006, 
10943, 
10802, 
11059, 
10863, 
11023, 
10852, 
10599, 
10741, 
10844, 
10687, 
10793, 
10674, 
10728, 
10773, 
10715, 
10826, 
10786, 
10772, 
10930, 
10779, 
10942, 
10831, 
10630, 
10860, 
10625, 
10755, 
10747, 
10662, 
10751, 
10696, 
10624, 
10810, 
10698, 
10740, 
10594, 
10570, 
10771, 
0, 
