Values
10942, 
13435, 
13455, 
11250, 
11344, 
11449, 
11321, 
11453, 
11280, 
11306, 
11580, 
11316, 
11484, 
11434, 
11305, 
12219, 
11533, 
11318, 
11454, 
11389, 
11528, 
11448, 
11119, 
11636, 
11297, 
11288, 
11572, 
11357, 
11415, 
11271, 
11120, 
11480, 
11363, 
11397, 
11540, 
11295, 
11395, 
11472, 
11484, 
11393, 
11461, 
11529, 
11241, 
12411, 
11585, 
11546, 
11262, 
11491, 
11527, 
11582, 
11554, 
11350, 
11582, 
11551, 
11405, 
11714, 
11589, 
11370, 
11619, 
11470, 
11588, 
11561, 
11565, 
11864, 
11530, 
11513, 
11774, 
11557, 
11734, 
11875, 
11346, 
12901, 
12084, 
11745, 
12233, 
11888, 
11905, 
12273, 
11994, 
12218, 
12202, 
12237, 
12413, 
12329, 
12432, 
12689, 
12627, 
12938, 
13011, 
13188, 
13701, 
13956, 
14545, 
15262, 
16044, 
17594, 
18924, 
20924, 
23710, 
28589, 
32249, 
38955, 
46851, 
58142, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
58234, 
44006, 
34921, 
29155, 
24661, 
21259, 
19084, 
17562, 
16354, 
15230, 
14631, 
14019, 
13564, 
13093, 
12655, 
12454, 
12210, 
11999, 
11844, 
11775, 
11307, 
11406, 
11353, 
11079, 
11192, 
11092, 
11079, 
10804, 
11866, 
11166, 
10990, 
10916, 
10991, 
10892, 
10816, 
10900, 
10770, 
10936, 
10804, 
10707, 
10701, 
10802, 
10763, 
10991, 
10974, 
10762, 
10806, 
10751, 
10820, 
10762, 
10775, 
11063, 
10799, 
10852, 
10966, 
10467, 
11885, 
10757, 
10981, 
10829, 
10762, 
10729, 
10992, 
10810, 
10905, 
10826, 
10653, 
11026, 
10727, 
10807, 
10831, 
10691, 
10830, 
10793, 
10648, 
10990, 
10650, 
10729, 
10978, 
10712, 
10900, 
10810, 
10930, 
10838, 
11758, 
11053, 
10989, 
10821, 
11013, 
10905, 
10920, 
11065, 
11091, 
11136, 
11277, 
11133, 
11336, 
11337, 
11320, 
11638, 
11393, 
11614, 
11801, 
11716, 
11812, 
11934, 
11654, 
11884, 
11724, 
11749, 
11577, 
11114, 
12619, 
11437, 
11335, 
11404, 
11079, 
11129, 
11192, 
10830, 
11163, 
11194, 
10918, 
11058, 
10979, 
10922, 
11050, 
10888, 
11067, 
10803, 
10636, 
10871, 
10843, 
10720, 
10808, 
10703, 
10822, 
10793, 
10654, 
10757, 
11728, 
10946, 
11121, 
10790, 
10795, 
10941, 
10675, 
10960, 
10691, 
10871, 
10867, 
10773, 
10792, 
10852, 
10749, 
10927, 
10890, 
10796, 
10755, 
10708, 
10940, 
0, 
