Values
10786, 
13426, 
13467, 
10922, 
11025, 
11246, 
11116, 
11230, 
11299, 
11259, 
11635, 
11430, 
11565, 
11824, 
12129, 
12561, 
13430, 
15617, 
21366, 
43690, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
56311, 
42224, 
31698, 
25369, 
21110, 
18555, 
16434, 
15124, 
14163, 
13536, 
12897, 
12906, 
13115, 
12065, 
12077, 
12015, 
11840, 
11713, 
11559, 
11625, 
11454, 
11313, 
11506, 
11500, 
11274, 
11390, 
11049, 
11315, 
11324, 
11263, 
11450, 
11182, 
11193, 
11464, 
11148, 
11320, 
11541, 
11034, 
11362, 
11495, 
11675, 
11751, 
11262, 
11335, 
11560, 
11308, 
11409, 
11350, 
11253, 
11356, 
11158, 
11185, 
11361, 
11028, 
11251, 
11167, 
11060, 
11446, 
11115, 
11243, 
11115, 
10981, 
11292, 
11103, 
11165, 
11109, 
10911, 
11212, 
11771, 
11173, 
11200, 
11213, 
10998, 
11267, 
10894, 
10937, 
11057, 
10897, 
11147, 
11121, 
10958, 
11087, 
10983, 
11059, 
10986, 
10915, 
10895, 
10855, 
10884, 
10962, 
10735, 
10805, 
11062, 
10735, 
10849, 
10696, 
11132, 
11010, 
10885, 
10735, 
10934, 
10645, 
10897, 
10757, 
10725, 
10869, 
10684, 
10804, 
10707, 
10707, 
10746, 
10757, 
10748, 
10903, 
10514, 
10671, 
10794, 
10583, 
10765, 
10779, 
10825, 
10719, 
10655, 
10832, 
11347, 
10716, 
10845, 
10722, 
10719, 
10758, 
10617, 
10708, 
10646, 
10547, 
10574, 
10676, 
10566, 
10810, 
10766, 
10616, 
10576, 
10586, 
10650, 
10604, 
10563, 
10834, 
10555, 
10699, 
10747, 
10549, 
10771, 
10534, 
11266, 
10819, 
10623, 
10521, 
10742, 
10781, 
10679, 
10579, 
10507, 
10863, 
10534, 
10551, 
10702, 
10434, 
10685, 
10592, 
10499, 
10859, 
10414, 
10559, 
10738, 
10506, 
10710, 
10597, 
10686, 
10687, 
10657, 
10727, 
11279, 
10697, 
10788, 
10679, 
10607, 
10782, 
10758, 
10688, 
10693, 
10594, 
10677, 
10611, 
10549, 
10758, 
10623, 
10611, 
10766, 
10531, 
10564, 
10687, 
10624, 
10790, 
10640, 
10519, 
10641, 
10566, 
10720, 
10609, 
11100, 
10805, 
10458, 
10568, 
10735, 
10430, 
10697, 
10746, 
10507, 
10705, 
10629, 
10548, 
10879, 
10531, 
10766, 
10583, 
10392, 
10628, 
10576, 
10571, 
10661, 
10506, 
10607, 
10716, 
10534, 
10678, 
10571, 
10762, 
11439, 
10862, 
10813, 
10816, 
10549, 
10830, 
10585, 
10666, 
10833, 
10630, 
10741, 
10691, 
10540, 
10788, 
10755, 
10651, 
10726, 
10578, 
10820, 
0, 
