Values
12073, 
13454, 
13464, 
12195, 
12300, 
12254, 
12237, 
12440, 
12168, 
12195, 
12360, 
12168, 
12260, 
12300, 
12355, 
12508, 
12165, 
12057, 
12122, 
12045, 
12225, 
12142, 
11937, 
12405, 
12009, 
12042, 
12190, 
11923, 
12045, 
11998, 
11759, 
12036, 
11862, 
12100, 
12119, 
11945, 
11976, 
12001, 
12058, 
12030, 
12062, 
12085, 
12191, 
12322, 
12207, 
12131, 
11899, 
12332, 
12321, 
12297, 
12258, 
11994, 
12168, 
12197, 
12029, 
12285, 
12286, 
12173, 
12349, 
12062, 
12202, 
12309, 
12211, 
12553, 
12142, 
12126, 
12358, 
12077, 
12304, 
12282, 
12228, 
12732, 
12427, 
12195, 
12628, 
12268, 
12247, 
12534, 
12308, 
12500, 
12437, 
12433, 
12585, 
12487, 
12467, 
12698, 
12542, 
12808, 
12761, 
12675, 
13036, 
12893, 
13142, 
13161, 
13050, 
13326, 
13207, 
13440, 
13706, 
13586, 
13683, 
13996, 
13858, 
14359, 
14706, 
14578, 
15241, 
15210, 
15783, 
16356, 
17081, 
18390, 
19762, 
21866, 
25166, 
30777, 
40052, 
55145, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
51682, 
41931, 
33869, 
28935, 
25369, 
22391, 
20393, 
18698, 
17470, 
16780, 
15996, 
15264, 
14695, 
14142, 
13925, 
13672, 
13468, 
13345, 
13002, 
13069, 
12778, 
12502, 
12574, 
12746, 
12378, 
12522, 
12538, 
12281, 
12206, 
12193, 
12217, 
12120, 
12063, 
12302, 
12005, 
12058, 
12072, 
11915, 
12322, 
11828, 
12138, 
12060, 
11843, 
11886, 
12085, 
11898, 
11859, 
11754, 
11717, 
12009, 
11760, 
11690, 
11776, 
11711, 
11864, 
11708, 
11724, 
11873, 
11651, 
11640, 
11925, 
11640, 
11866, 
11702, 
11853, 
11914, 
11978, 
11851, 
11944, 
11745, 
11786, 
11896, 
11825, 
11968, 
12017, 
11965, 
11975, 
11965, 
12029, 
12226, 
12173, 
12337, 
12236, 
12340, 
12706, 
12644, 
12664, 
13073, 
13025, 
13636, 
13761, 
14147, 
14509, 
14971, 
15781, 
15858, 
16118, 
16646, 
16780, 
17260, 
17675, 
17669, 
18057, 
18092, 
17813, 
17382, 
16948, 
16500, 
16380, 
15540, 
15404, 
14792, 
14293, 
14376, 
13908, 
13741, 
13689, 
13336, 
13355, 
13230, 
13086, 
13325, 
13130, 
13085, 
13071, 
12749, 
12803, 
12776, 
12374, 
12628, 
12290, 
12493, 
12447, 
12366, 
12335, 
12250, 
12134, 
12289, 
12152, 
12154, 
12018, 
11827, 
12151, 
0, 
