Values
10834, 
13461, 
13478, 
11868, 
11896, 
12113, 
11856, 
12045, 
11953, 
12156, 
12295, 
11956, 
12104, 
12145, 
12165, 
12131, 
13258, 
12239, 
12192, 
12233, 
12240, 
12189, 
11984, 
12522, 
12254, 
12305, 
12478, 
12250, 
12421, 
12325, 
12089, 
12584, 
12549, 
12602, 
12711, 
12462, 
12590, 
12694, 
12733, 
12813, 
12848, 
13001, 
13046, 
12970, 
14088, 
13565, 
13317, 
13573, 
13724, 
13780, 
13999, 
13947, 
14470, 
14685, 
14732, 
15605, 
15885, 
16653, 
17578, 
18525, 
20400, 
22651, 
25945, 
30479, 
36298, 
44399, 
55361, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
64613, 
57428, 
50946, 
46526, 
41706, 
37337, 
33521, 
30613, 
27807, 
25901, 
23914, 
22082, 
20626, 
19540, 
18679, 
17441, 
16711, 
16307, 
15462, 
14957, 
15618, 
14599, 
14198, 
13843, 
13479, 
13451, 
13092, 
13039, 
12958, 
12594, 
12649, 
12378, 
12425, 
12100, 
11961, 
11941, 
11729, 
11621, 
11559, 
11267, 
11127, 
11309, 
10895, 
11040, 
10915, 
10932, 
10873, 
10611, 
11551, 
11116, 
10857, 
10888, 
10798, 
10817, 
10865, 
10737, 
10781, 
10740, 
10691, 
10643, 
10756, 
10533, 
10866, 
10764, 
10782, 
10665, 
10655, 
10624, 
10564, 
10685, 
10821, 
10660, 
10690, 
10767, 
10586, 
10692, 
11065, 
10952, 
10785, 
10636, 
10586, 
10820, 
10725, 
10757, 
10688, 
10538, 
10923, 
10507, 
10639, 
10730, 
10507, 
10723, 
10651, 
10647, 
10820, 
10421, 
10528, 
10825, 
10535, 
10772, 
10635, 
10777, 
10718, 
10504, 
11315, 
10932, 
10673, 
10814, 
10626, 
10646, 
10776, 
10765, 
10709, 
10733, 
10538, 
10661, 
10684, 
10563, 
10817, 
10595, 
10651, 
10754, 
10568, 
10569, 
10727, 
10710, 
10772, 
10711, 
10651, 
10756, 
10502, 
10712, 
11207, 
10855, 
10852, 
10653, 
10582, 
10861, 
10529, 
10773, 
10764, 
10563, 
10752, 
10655, 
10663, 
10871, 
10667, 
10798, 
10571, 
10447, 
10687, 
10662, 
10553, 
10645, 
10463, 
10606, 
10715, 
10555, 
10802, 
10497, 
11397, 
11147, 
10801, 
10840, 
10873, 
10627, 
10849, 
10534, 
10592, 
10745, 
10578, 
10710, 
10747, 
10537, 
10743, 
10685, 
10637, 
10662, 
10462, 
10790, 
0, 
