Values
13372, 
13308, 
13305, 
10790, 
10888, 
10834, 
10859, 
11018, 
10827, 
10796, 
10979, 
10753, 
10789, 
10792, 
10872, 
10894, 
10661, 
10690, 
10823, 
10654, 
10769, 
10740, 
10522, 
11089, 
10670, 
10708, 
10895, 
10653, 
10797, 
10698, 
10522, 
10853, 
10838, 
10997, 
11244, 
11382, 
12045, 
13227, 
14885, 
17480, 
20788, 
24597, 
28317, 
32099, 
34627, 
35703, 
33923, 
31169, 
27768, 
26702, 
27165, 
28252, 
29878, 
29601, 
29240, 
30851, 
33310, 
37741, 
42582, 
46868, 
51243, 
55719, 
60679, 
64850, 
65535, 
64891, 
61780, 
56884, 
53060, 
50387, 
48848, 
48101, 
47081, 
46734, 
46458, 
45926, 
45078, 
44197, 
42338, 
41221, 
39572, 
37916, 
36496, 
35577, 
35385, 
35556, 
35110, 
35454, 
35558, 
35719, 
36577, 
36430, 
37257, 
36868, 
37257, 
37684, 
37942, 
38324, 
38412, 
37948, 
38372, 
38767, 
38990, 
39349, 
39682, 
39401, 
39833, 
39413, 
40318, 
39716, 
40124, 
40598, 
40668, 
40422, 
40547, 
40619, 
40753, 
41148, 
40815, 
41169, 
40999, 
40887, 
41015, 
40583, 
39632, 
39888, 
39272, 
39791, 
39695, 
39909, 
40333, 
40529, 
40248, 
40466, 
40344, 
40524, 
40322, 
39876, 
40145, 
39639, 
39783, 
39229, 
39283, 
38723, 
38578, 
38328, 
38752, 
37639, 
37586, 
37161, 
36595, 
36495, 
36110, 
36303, 
35604, 
34987, 
35034, 
34622, 
34345, 
34062, 
33737, 
33590, 
33578, 
33235, 
33585, 
33384, 
33385, 
33129, 
32776, 
31947, 
31936, 
31238, 
31158, 
31428, 
31160, 
31371, 
31225, 
31466, 
31201, 
30615, 
30227, 
30326, 
29356, 
29229, 
28584, 
28605, 
28199, 
27863, 
27748, 
27698, 
27181, 
27034, 
26766, 
26376, 
26545, 
26057, 
26056, 
26018, 
25917, 
25721, 
25514, 
25459, 
25794, 
25262, 
25365, 
25371, 
25051, 
25578, 
25390, 
25113, 
25117, 
25094, 
24910, 
24819, 
24324, 
24022, 
23981, 
23794, 
23918, 
23733, 
23491, 
23467, 
23103, 
22955, 
22812, 
22579, 
22667, 
22118, 
22042, 
21954, 
21561, 
21408, 
21590, 
21039, 
21295, 
20790, 
20371, 
20688, 
19747, 
20219, 
19952, 
19658, 
19502, 
19136, 
19056, 
19040, 
18424, 
18994, 
18721, 
18240, 
18316, 
18197, 
17912, 
17951, 
17547, 
17455, 
17160, 
16822, 
16723, 
16656, 
16363, 
16335, 
16035, 
15951, 
15965, 
15749, 
15789, 
15468, 
15596, 
15549, 
15112, 
15227, 
15166, 
14722, 
14797, 
14569, 
14510, 
14548, 
14205, 
14098, 
14112, 
13909, 
13963, 
13789, 
13699, 
13584, 
13408, 
13572, 
0, 
