Values
15605, 
13296, 
13302, 
13735, 
13810, 
13899, 
13768, 
13731, 
13635, 
13484, 
13622, 
13648, 
13618, 
13655, 
13449, 
13467, 
13296, 
13091, 
13092, 
12895, 
12951, 
12807, 
12396, 
12790, 
12354, 
12354, 
12456, 
12186, 
12186, 
12094, 
11879, 
12272, 
12094, 
12185, 
12278, 
12015, 
12238, 
12174, 
12302, 
12378, 
12443, 
12494, 
12564, 
12634, 
12767, 
12663, 
12703, 
12989, 
13081, 
13125, 
13307, 
13385, 
13880, 
14025, 
14469, 
15322, 
15736, 
16073, 
16241, 
16108, 
16029, 
15720, 
15278, 
15420, 
14993, 
14953, 
15130, 
15029, 
15111, 
15432, 
15114, 
15338, 
15399, 
15233, 
15794, 
15597, 
15516, 
15821, 
15733, 
16134, 
15705, 
15797, 
16268, 
15988, 
16120, 
16180, 
16296, 
16669, 
16652, 
16679, 
17276, 
16972, 
17321, 
17455, 
17389, 
17860, 
17736, 
17904, 
17987, 
17908, 
18347, 
18552, 
18972, 
19611, 
19759, 
19878, 
20711, 
20912, 
21610, 
22346, 
23258, 
24822, 
26674, 
29141, 
33079, 
40088, 
52266, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
54098, 
44934, 
38268, 
32983, 
29212, 
26348, 
24046, 
21975, 
20743, 
19731, 
18788, 
17991, 
17627, 
16882, 
16408, 
16260, 
15753, 
15572, 
15305, 
15113, 
14917, 
14886, 
14429, 
14662, 
14498, 
14169, 
14217, 
13880, 
14002, 
13924, 
13818, 
13848, 
13557, 
13688, 
13689, 
13333, 
13533, 
13082, 
13389, 
13402, 
13230, 
13170, 
13483, 
13134, 
13146, 
13093, 
13046, 
13174, 
12926, 
12857, 
12990, 
12756, 
12930, 
12902, 
12650, 
12890, 
12523, 
12702, 
12674, 
12494, 
12714, 
12666, 
12810, 
12738, 
12783, 
12809, 
12813, 
12622, 
12917, 
12890, 
12861, 
13118, 
13170, 
13142, 
13416, 
13392, 
13593, 
13786, 
13860, 
14429, 
14318, 
14590, 
14891, 
15134, 
15274, 
15656, 
15764, 
16356, 
16496, 
16766, 
17374, 
17598, 
18456, 
18536, 
19004, 
19547, 
19704, 
20591, 
21188, 
21468, 
21962, 
22405, 
22655, 
22968, 
23430, 
23242, 
23706, 
23171, 
22987, 
22614, 
22430, 
22326, 
22020, 
21905, 
21339, 
21199, 
21239, 
21327, 
21152, 
21099, 
20671, 
20503, 
20571, 
20228, 
20150, 
19771, 
19502, 
19516, 
19032, 
18992, 
18772, 
18276, 
18127, 
17875, 
17471, 
17430, 
17117, 
16626, 
16260, 
15817, 
15801, 
0, 
