Values
10783, 
13278, 
13292, 
13249, 
13538, 
13926, 
13918, 
14460, 
14631, 
15155, 
16059, 
16502, 
17557, 
19025, 
20790, 
23064, 
27411, 
35842, 
55542, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
55094, 
46308, 
40547, 
36824, 
34121, 
31995, 
30715, 
29446, 
29086, 
28765, 
28714, 
28961, 
28913, 
29719, 
30112, 
30183, 
31303, 
31979, 
32306, 
32806, 
33047, 
32883, 
32303, 
32151, 
32186, 
31736, 
31442, 
31320, 
30315, 
30267, 
30299, 
29488, 
29613, 
28924, 
28680, 
28428, 
27884, 
27326, 
27079, 
26669, 
26733, 
26184, 
25578, 
25258, 
24723, 
24478, 
24465, 
24017, 
24697, 
24173, 
23981, 
24301, 
23674, 
24094, 
23511, 
23386, 
23548, 
22944, 
22794, 
22710, 
22165, 
22398, 
22401, 
22218, 
22430, 
22326, 
22138, 
22458, 
21895, 
22062, 
21979, 
21850, 
22249, 
22266, 
22011, 
22126, 
21894, 
21717, 
22138, 
21860, 
22029, 
21887, 
21865, 
21941, 
21526, 
21279, 
21477, 
20891, 
21010, 
20875, 
20718, 
20847, 
20783, 
20498, 
20672, 
20327, 
20463, 
20311, 
19695, 
19511, 
19144, 
18860, 
18768, 
18351, 
18211, 
18159, 
17904, 
17899, 
17209, 
17037, 
17084, 
16753, 
16797, 
16636, 
16512, 
16135, 
15948, 
15840, 
15632, 
15286, 
15231, 
14995, 
14985, 
14598, 
14389, 
14433, 
14387, 
13860, 
14023, 
13909, 
13721, 
13858, 
13537, 
13324, 
13345, 
13157, 
13087, 
12958, 
12909, 
13054, 
12782, 
12719, 
12822, 
12437, 
12730, 
12321, 
12491, 
12391, 
12294, 
12162, 
12441, 
12293, 
12246, 
12106, 
12042, 
12137, 
11934, 
11882, 
12014, 
11640, 
11888, 
11801, 
11622, 
11997, 
11479, 
11496, 
11755, 
11434, 
11707, 
11698, 
11580, 
11734, 
11522, 
11534, 
11639, 
11409, 
11610, 
11483, 
11508, 
11537, 
11541, 
11454, 
11594, 
11381, 
11437, 
11285, 
11260, 
11467, 
11294, 
11309, 
11486, 
11164, 
11270, 
11349, 
11136, 
11278, 
11147, 
11095, 
11219, 
10971, 
11255, 
11094, 
10978, 
11207, 
10958, 
11063, 
11259, 
10852, 
11059, 
11212, 
10983, 
11129, 
11057, 
11013, 
11172, 
11059, 
11206, 
11045, 
10811, 
10928, 
10952, 
10831, 
10982, 
10799, 
10859, 
11005, 
10767, 
10964, 
10794, 
10920, 
11131, 
10855, 
10983, 
10949, 
10723, 
10999, 
10793, 
10797, 
10950, 
10799, 
10901, 
10857, 
10594, 
10843, 
10822, 
10823, 
10778, 
10611, 
10836, 
0, 
