Values
10923, 
13293, 
13314, 
11656, 
11721, 
11883, 
11737, 
11822, 
11737, 
11803, 
11884, 
11765, 
11896, 
12035, 
11955, 
11948, 
11892, 
11879, 
12070, 
11996, 
12154, 
12149, 
12085, 
12561, 
12206, 
12442, 
12698, 
12330, 
12687, 
12644, 
12597, 
13059, 
13127, 
13351, 
13602, 
13744, 
14168, 
14497, 
15452, 
16443, 
18443, 
20892, 
25693, 
32987, 
43960, 
61031, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
62120, 
52604, 
46109, 
40695, 
36781, 
34229, 
31780, 
30352, 
28751, 
27294, 
26869, 
26109, 
25623, 
24943, 
25097, 
24967, 
24718, 
24213, 
24041, 
23769, 
23632, 
23894, 
23420, 
23472, 
23589, 
23378, 
23355, 
22887, 
23077, 
22931, 
22854, 
22907, 
23214, 
22775, 
22731, 
22634, 
22610, 
22253, 
22478, 
22322, 
22387, 
22281, 
22282, 
21577, 
21681, 
21609, 
21259, 
21533, 
21219, 
21151, 
21402, 
21387, 
20790, 
21066, 
21055, 
21092, 
20723, 
20453, 
20383, 
19927, 
19883, 
19200, 
19188, 
18881, 
18568, 
18489, 
18557, 
17982, 
17989, 
17950, 
17361, 
17460, 
17148, 
16936, 
16748, 
16584, 
16592, 
16204, 
15993, 
15883, 
15797, 
15545, 
15504, 
15146, 
15194, 
15138, 
15129, 
14965, 
14964, 
14604, 
14751, 
14637, 
14422, 
14357, 
14141, 
14301, 
14109, 
13981, 
14365, 
13971, 
13932, 
13885, 
13561, 
13777, 
13380, 
13557, 
13543, 
13348, 
13278, 
13561, 
13302, 
13461, 
13459, 
13057, 
13461, 
13125, 
13125, 
13102, 
12790, 
13065, 
12932, 
12826, 
13090, 
12705, 
12821, 
12845, 
12710, 
12971, 
12878, 
12922, 
12908, 
12819, 
12862, 
12922, 
12634, 
12822, 
12722, 
12630, 
12767, 
12636, 
12582, 
12719, 
12452, 
12549, 
12629, 
12350, 
12601, 
12429, 
12323, 
12548, 
12329, 
12261, 
12287, 
12169, 
12370, 
12158, 
12096, 
12291, 
11841, 
12186, 
12026, 
11854, 
12066, 
11798, 
11801, 
12006, 
11743, 
11972, 
11978, 
11762, 
11781, 
11797, 
11756, 
12067, 
11631, 
11833, 
11658, 
11446, 
11630, 
11530, 
11450, 
11478, 
11365, 
11384, 
11389, 
11293, 
11587, 
11387, 
11307, 
11624, 
11390, 
11377, 
11458, 
11135, 
11319, 
11200, 
11251, 
11357, 
11175, 
11176, 
11210, 
11086, 
11206, 
11164, 
11087, 
11111, 
10843, 
11131, 
0, 
