Values
10647, 
13271, 
13292, 
10809, 
10941, 
11009, 
10893, 
11000, 
10917, 
10877, 
11110, 
10974, 
10977, 
11061, 
11062, 
11090, 
10948, 
10960, 
11089, 
11002, 
11192, 
10984, 
10842, 
11397, 
10981, 
11117, 
11304, 
11051, 
11162, 
11209, 
10951, 
11405, 
11351, 
11522, 
11760, 
11450, 
11718, 
11875, 
12305, 
12774, 
13836, 
15050, 
17471, 
21287, 
26810, 
35542, 
48308, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
57033, 
47055, 
38935, 
33131, 
28584, 
24718, 
22159, 
19959, 
18455, 
17193, 
15900, 
15573, 
14913, 
14465, 
14173, 
13821, 
13629, 
13272, 
13136, 
13246, 
12959, 
13001, 
12978, 
12536, 
12754, 
12753, 
12586, 
12920, 
12763, 
12630, 
12862, 
12622, 
12738, 
12726, 
12714, 
13030, 
12918, 
12872, 
12917, 
12811, 
12830, 
12977, 
12904, 
12968, 
12872, 
12946, 
12936, 
12730, 
12730, 
12719, 
12642, 
12762, 
12521, 
12474, 
12707, 
12589, 
12490, 
12548, 
12325, 
12484, 
12328, 
12146, 
12174, 
12119, 
12142, 
12034, 
11880, 
11806, 
11630, 
11768, 
11758, 
11381, 
11455, 
11652, 
11422, 
11449, 
11421, 
11439, 
11283, 
11168, 
11253, 
11174, 
11079, 
11176, 
11072, 
10946, 
11031, 
10828, 
10947, 
10863, 
10847, 
10824, 
10871, 
10790, 
10970, 
10886, 
10830, 
10698, 
10733, 
10778, 
10688, 
10740, 
10840, 
10703, 
10858, 
10788, 
10549, 
10778, 
10541, 
10675, 
10771, 
10643, 
10560, 
10806, 
10576, 
10688, 
10543, 
10535, 
10733, 
10527, 
10607, 
10698, 
10451, 
10590, 
10495, 
10463, 
10747, 
10351, 
10527, 
10658, 
10471, 
10671, 
10610, 
10565, 
10696, 
10610, 
10619, 
10582, 
10468, 
10647, 
10546, 
10527, 
10672, 
10556, 
10621, 
10655, 
10460, 
10511, 
10545, 
10426, 
10701, 
10476, 
10419, 
10641, 
10411, 
10549, 
10619, 
10503, 
10624, 
10537, 
10459, 
10507, 
10335, 
10722, 
10465, 
10463, 
10537, 
10402, 
10471, 
10608, 
10322, 
10577, 
10675, 
10383, 
10549, 
10518, 
10527, 
10739, 
10455, 
10639, 
10515, 
10342, 
10519, 
10480, 
10407, 
10519, 
10359, 
10442, 
10499, 
10442, 
10662, 
10511, 
10516, 
10814, 
10565, 
10651, 
10543, 
10413, 
10681, 
10419, 
10546, 
10630, 
10559, 
10560, 
10556, 
10394, 
10666, 
10565, 
10511, 
10511, 
10423, 
10659, 
0, 
