Values
10619, 
13274, 
13295, 
10518, 
10495, 
10557, 
10457, 
10582, 
10445, 
10484, 
10694, 
10493, 
10517, 
10632, 
10529, 
10526, 
10442, 
10477, 
10495, 
10441, 
10618, 
10467, 
10319, 
10807, 
10467, 
10499, 
10743, 
10457, 
10524, 
10388, 
10253, 
10678, 
10570, 
10543, 
10686, 
10456, 
10544, 
10596, 
10520, 
10544, 
10715, 
10666, 
10724, 
10705, 
10739, 
10774, 
10643, 
10935, 
10951, 
11011, 
11021, 
11013, 
11337, 
11368, 
11532, 
11881, 
12111, 
12110, 
12346, 
12025, 
11948, 
11854, 
11766, 
11935, 
11646, 
11458, 
11734, 
11349, 
11570, 
11654, 
11386, 
11603, 
11625, 
11570, 
11981, 
11687, 
11662, 
12076, 
11818, 
12105, 
11957, 
11989, 
12250, 
12005, 
11974, 
12222, 
12067, 
12291, 
12297, 
12265, 
12731, 
12406, 
12519, 
12718, 
12682, 
12968, 
12906, 
13274, 
13624, 
13607, 
14601, 
15335, 
15916, 
17564, 
19376, 
21557, 
24819, 
28473, 
34137, 
41642, 
50963, 
63973, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
65535, 
61522, 
45828, 
34714, 
27734, 
22827, 
19695, 
17643, 
16080, 
15413, 
14601, 
13912, 
13658, 
13154, 
13230, 
12795, 
12556, 
12519, 
12332, 
12316, 
12234, 
11987, 
12115, 
11860, 
11701, 
11929, 
11518, 
11572, 
11674, 
11354, 
11472, 
11445, 
11437, 
11264, 
11225, 
11316, 
11241, 
11061, 
11127, 
10992, 
10915, 
11007, 
10799, 
10863, 
10961, 
10853, 
10790, 
10894, 
10688, 
10977, 
10947, 
10810, 
10758, 
10571, 
10678, 
10629, 
10670, 
10830, 
10655, 
10642, 
10879, 
10479, 
10818, 
10503, 
10647, 
10688, 
10595, 
10614, 
10826, 
10649, 
10699, 
10573, 
10492, 
10799, 
10555, 
10560, 
10613, 
10491, 
10586, 
10505, 
10422, 
10723, 
10448, 
10421, 
10647, 
10447, 
10688, 
10535, 
10620, 
10696, 
10508, 
10671, 
10592, 
10400, 
10684, 
10515, 
10589, 
10622, 
10632, 
10572, 
10608, 
10441, 
10565, 
10587, 
10479, 
10748, 
10524, 
10490, 
10691, 
10486, 
10471, 
10636, 
10595, 
10638, 
10508, 
10528, 
10509, 
10406, 
10699, 
10479, 
10479, 
10603, 
10455, 
10544, 
10715, 
10363, 
10627, 
10684, 
10488, 
10587, 
10539, 
10543, 
10712, 
10542, 
10647, 
10423, 
10394, 
10585, 
10415, 
10387, 
10556, 
10375, 
10480, 
10528, 
10463, 
10576, 
10459, 
10543, 
10745, 
10592, 
10617, 
10616, 
10352, 
10686, 
10487, 
10511, 
10668, 
10492, 
10588, 
10599, 
10413, 
10598, 
10579, 
10555, 
10487, 
10367, 
10639, 
0, 
